symbol,timeframe,status,cluster,data_source,n_signals,n_folds,rows,trials,best_ev,best_atr_sl_mult,best_atr_tp_mult,best_breakeven_atr,best_trail_activation_atr,best_trail_distance_atr,best_horizon,cost_bps,fee_bps,spread_bps,slippage_bps
UNIUSD,M5,ok,crypto,bars,52192,80,101566,300,-0.002537570225543724,0.15109007041198516,2.3613225409392715,0.37502346284276733,0.49535503964174066,0.100063675008721,3,37.5,6.5,15.0,8.0
US30.cash,M15,ok,index,bars,51670,79,100223,300,-0.0001728460746782526,0.20044998589474533,3.880037859054403,0.5696183870025876,0.644221036403831,0.192410930127494,8,5.0,0.0,2.0,1.5
US30.cash,M30,ok,index,bars,31180,96,80166,300,-1.6419513205540323e-6,1.3353220413643971,3.8827215237707002,0.27849513786572916,0.5024419125144293,0.2000854998238056,21,5.0,0.0,2.0,1.5
US30.cash,M5,ok,index,bars,42569,79,100192,300,-0.0003168030158026565,0.1506421114488329,2.99842854826966,0.43180589939063324,0.4400064725403964,0.10009298485793056,4,5.0,0.0,2.0,1.5
USOIL.cash,M15,ok,commodity,bars,52789,80,101335,300,-0.00019105603708097977,1.0639144820184578,3.8339511821370307,0.31137078085233266,0.4035848615169816,0.15149121527684803,16,10.0,0.0,4.0,3.0
USOIL.cash,M30,ok,commodity,bars,31082,70,59383,300,2.3136821349552805e-7,1.2201802203170342,4.582528211010458,0.9215336121097248,0.9506635944962273,0.20000910149018486,24,10.0,0.0,4.0,3.0
USOIL.cash,M5,ok,commodity,bars,45792,79,100192,300,-0.0005661161582799956,0.16372689395447543,2.999843298416842,0.22020120230014628,0.43202574134982064,0.10084499027887257,8,10.0,0.0,4.0,3.0
V,M15,ok,equity,bars,12974,21,30854,300,9.300280793744216e-6,0.2017287424358792,3.7643448199652396,0.30992926508838736,0.40329834026591016,0.15106572580651995,18,8.4,0.4,3.0,2.5
V,M30,ok,equity,bars,7278,16,16472,300,0.00028470142943113605,1.0229198750379853,4.706324103345315,0.24312216678105056,0.5446188931263325,0.21274111061883388,24,8.4,0.4,3.0,2.5
V,M5,ok,equity,bars,36817,69,88141,300,-0.00034998138768980937,0.16814541123765575,2.936008194916317,0.3025814654311351,0.5699008196150804,0.1004689272511489,7,8.4,0.4,3.0,2.5
margin_leverage,M15,no_data,index,,,,,,,,,,,,,,,,
margin_leverage,M30,no_data,index,,,,,,,,,,,,,,,,
margin_leverage,M5,no_data,index,,,,,,,,,,,,,,,,
