symbol,status,gpu,timeframe,best_ev,best_num_boost_round,best_max_depth,best_gamma,best_subsample,best_colsample_bytree,best_reg_alpha,best_reg_lambda,best_min_child_weight,best_eta,best_colsample_bylevel,trials,rows,device_used,cluster,calmar_score,fee_bps,spread_bps,slippage_bps,n_features,htf_enabled
SANUSD,ok,0,H4,0.0018953976583235895,1608,8,0.11244830876222234,0.4100811986945639,0.648792824257381,0.0034772322678661297,0.0023842672310248466,22.25138440513034,0.1591822690738549,0.5513698790845483,600,5762,cuda,crypto,0.0018953976583235895,6.5,11.217049915872447,8.0,39,false
SOLUSD,ok,0,H4,0.005231109848941562,565,6,0.11673585406808985,0.4006226448814099,0.5930809117892094,0.005244125764305601,0.389366045703163,1.4984030695416035,0.18770025934999046,0.42096482460869916,600,911,cuda,crypto,0.005231109848941562,6.5,1.8175759595287106,8.0,39,false
SOYBEAN.c,ok,0,H4,-0.0017445987428707061,1599,8,2.1595785407226615,0.6502585715255111,0.6451126519871424,6.021150591891097,20.20680841983169,1.4025934951582757,0.023625692415975334,0.9588047646928031,600,2036,cuda,commodity,-0.0017445987428707061,0.0,18.751362007713627,4.0,39,false
SPN35.cash,ok,0,H4,0.000891467522416096,1493,7,0.01704846821693323,0.469334014143166,0.4911371636845776,0.008942230631056121,0.000023572447372233067,2.555361403792512,0.18195648027581876,0.6815057231341376,600,2928,cuda,index,0.000891467522416096,0.0,4.393938088551089,1.5,39,false
SUGAR.c,insufficient_rows,,,,,,,,,,,,,,,347,,commodity,,,,,,
T,ok,0,H4,-0.0015163230671776452,1769,5,0.012798944449981555,0.5813848650303508,0.6976469969158536,0.0001835603120721815,0.00004281058415646959,0.7192677180284979,0.07792716622384076,0.4970024329961667,600,1443,cuda,equity,-0.0015163230671776452,0.4,34.758428919013355,2.5,39,false
TSLA,ok,0,H4,0.011177067645032365,1311,9,0.002397771425531795,0.6356165627954561,0.37839409131140633,0.42618849182343665,0.00023631889355439027,27.032464256509346,0.2535354031933706,0.8676667387783428,600,1822,cuda,equity,0.011177067645032365,0.4,5.4376034998386125,2.5,39,false
UK100.cash,ok,0,H4,0.0009123231238410425,1032,6,0.09146100813188483,0.4352151461993402,0.8027766548953238,0.003619859373946589,0.002941417210942749,0.30202096673927,0.2999198248309774,0.933263418964503,600,4027,cuda,index,0.0009123231238410425,0.0,1.2505917979034988,1.5,39,false
UKOIL.cash,ok,0,H4,0.0034589084547689644,737,4,0.23872086701372297,0.7023338368490664,0.6578846604549451,0.004855379884250633,0.006682323179345468,1.334299434391596,0.2716531254826097,0.5577367798306698,600,4258,cuda,commodity,0.0034589084547689644,0.0,2.668410027884354,3.0,39,false
UNIUSD,ok,0,H4,0.009387449678532181,1464,7,0.036229608249803605,0.8555344925937547,0.3764494041864448,0.007696401186725753,0.05269825103559769,4.404811589894656,0.2982287465872331,0.5694047596400484,600,5058,cuda,crypto,0.009387449678532181,6.5,3.003237490013638,8.0,39,false
US100.cash,ok,0,H4,0.0015184005915939859,1047,3,0.06963181045069398,0.45195761129167683,0.6954361106422704,0.00009782864168352454,0.30527601190600223,5.559244927686172,0.11693720281880461,0.46814038303803124,600,4433,cuda,index,0.0015184005915939859,0.0,0.6171139766558071,1.5,39,false
US2000.cash,ok,0,H4,0.0013142243023601236,1868,7,0.0011049626096515997,0.7292300131754996,0.3168528489360365,0.000015713470530012675,9.175485668910799,15.196257313641695,0.01186600519914724,0.9929908396886791,600,6701,cuda,index,0.0013142243023601236,0.0,4.240001963789571,1.5,39,false
US30.cash,ok,0,H4,0.001285737883432797,1168,8,0.003548230251461445,0.46647075065283217,0.40589477150391845,0.001615752711391967,0.049481950221103646,4.030117737174586,0.26792595447131046,0.6102891630388969,600,5871,cuda,index,0.001285737883432797,0.0,0.46167944057414395,1.5,39,false
US500.cash,ok,0,H4,0.0010024133242889993,1138,3,2.4208892780786573,0.6552417952522188,0.40934257969395194,0.00023360283054148462,0.000010647539323796504,0.8079757943504737,0.29914176906522516,0.3292605097717142,600,4411,cuda,index,0.0010024133242889993,0.0,1.028268823746778,1.5,39,false
USDCNH,ok,0,H4,-0.0012785280863677434,1243,2,0.03444186066361494,0.899764464456222,0.5282264028514971,17.399040104722555,3.5433481696824782,1.1330615872504373,0.008703756504177108,0.30222760008401994,600,738,cuda,forex,-0.0012785280863677434,3.0,0.9579906990373798,5.0,39,false
USDZAR,ok,0,H4,-0.0013730166069546264,1359,4,0.06317731855990741,0.5168457280983653,0.7559756703059877,0.00046226710327141094,0.0006702245745277399,11.635094478513572,0.1660787064740574,0.5327194402625992,600,1692,cuda,forex,-0.0013730166069546264,3.0,5.58627622750887,5.0,39,false
USD_CAD,ok,0,H4,0.000023286923202435665,210,3,0.0011165699896713128,0.7102446104110084,0.8730843392470942,0.06716436111653308,11.325276717998035,18.883343799314822,0.22240833459569773,0.5040956147426648,600,16840,cuda,forex,0.000023286923202435665,0.5,0.4416148382598243,1.5,39,false
USD_CHF,ok,0,H4,0.00003186362441526882,1267,4,0.8761960568972764,0.7189531598553963,0.7076943878909756,0.04053290241085124,0.0009313347822650763,25.900575855023927,0.05403749602015392,0.6220890810604911,600,16819,cuda,forex,0.00003186362441526882,0.5,0.7565631856347437,1.5,39,false
USD_CNH,ok,0,H4,-0.0006285280863677434,1202,5,0.03088312688572537,0.6793322780846769,0.8482967448439465,12.730960996613714,22.04097429575201,3.0206784204209227,0.18934210554659678,0.7707748242661876,600,738,cuda,forex,-0.0006285280863677434,0.5,0.9579906990373798,3.0,39,false
USD_CZK,ok,0,H4,-0.0008784164385739019,312,4,0.5222210471976674,0.8760206626669929,0.44557786604433414,0.20619949092643475,0.0010635423924794836,8.23230521238542,0.04742700029950321,0.3369135339168851,600,1675,cuda,forex,-0.0008784164385739019,0.5,6.357264225328388,3.0,39,false
USD_HKD,ok,0,H4,-0.0006543632398128912,1345,6,0.19438819080834374,0.6193530317594128,0.8052804054912671,0.0007033563927831497,0.002431303487240839,24.629300945068607,0.029410937463803067,0.8713046034239071,600,1558,cuda,forex,-0.0006543632398128912,0.5,0.5027992380662013,3.0,39,false
USD_HUF,ok,0,H4,-0.0006778977134106981,1353,4,0.003689967461861409,0.5485654794453082,0.8533675397153728,8.753772802516766,0.00017256883381687436,4.130344308297269,0.10819222149911534,0.9306255110040798,600,1648,cuda,forex,-0.0006778977134106981,0.5,5.323191667430844,3.0,39,false
USD_ILS,ok,0,H4,-0.0007407571204075188,1419,8,0.22776025433621427,0.7729534839798504,0.7527259587354225,6.592945311202197,5.720781472205728,22.438609700087195,0.056584827845559085,0.7143006505685287,600,1643,cuda,forex,-0.0007407571204075188,0.5,6.3381247664585345,3.0,39,false
USD_JPY,ok,0,H4,0.00012278839456594053,1277,5,0.0014664559334673433,0.938972894584423,0.9099607184493584,0.000018901543137655898,1.0483365787214691,2.3661696257211418,0.1250945181306268,0.5126216962753574,600,16564,cuda,forex,0.00012278839456594053,0.5,0.4636053261632356,1.5,39,false
USD_MXN,ok,0,H4,-0.0005404696203129576,1085,5,1.5943242387024654,0.553312833726738,0.8469324894810406,0.0000130336007848901,0.000010505869421589822,35.958144875457215,0.21314630964439005,0.9209565120135794,600,1669,cuda,forex,-0.0005404696203129576,0.5,2.5863026520027574,3.0,39,false
USD_NOK,ok,0,H4,-0.0002535878506164683,1519,3,0.0015916261533396538,0.5106714195477137,0.7921126744680732,0.000012612668550327734,0.0007055727104826284,0.5058916105288329,0.29931761457431866,0.9098155736093467,600,1588,cuda,forex,-0.0002535878506164683,0.5,4.615678801504643,3.0,39,false
USD_PLN,ok,0,H4,-0.0006543985995640098,831,6,0.002172647589730363,0.5332046905882776,0.5677024733515047,0.0001382897753244429,0.0442015619183055,0.788138454373867,0.25731286375651924,0.43302630710752765,600,1631,cuda,forex,-0.0006543985995640098,0.5,5.005057742560937,3.0,39,false
USD_SEK,ok,0,H4,-0.0006870931407613327,1208,8,0.37114043829317267,0.8161902618366683,0.602583531896806,0.424641258533086,0.0030689065348792816,3.184923542267118,0.0408533114651083,0.9278517257840866,600,1624,cuda,forex,-0.0006870931407613327,0.5,5.252290700467922,3.0,39,false
USD_SGD,ok,0,H4,-0.0006656473831127774,1730,3,0.05344961084939771,0.6056565376292592,0.47526925435933987,0.001166403815652934,0.5356702462803775,24.555732011965237,0.2285998739876871,0.42249003850592665,600,761,cuda,forex,-0.0006656473831127774,0.5,2.2289603437220062,3.0,39,false
USD_ZAR,ok,0,H4,-0.0007230166069546266,396,8,0.1057108671116576,0.9450616561017845,0.4513638330819939,0.00004490643277306094,0.00001825340542959877,18.370560098265376,0.2758606054317684,0.7536252057838052,600,1692,cuda,forex,-0.0007230166069546266,0.5,5.58627622750887,3.0,39,false
USOIL.cash,ok,0,H4,0.0029270103153941594,676,6,0.15437061150502032,0.6115349028233847,0.581788261317178,0.024846165788404543,0.00012703142691830477,4.835163632815757,0.29604214182123445,0.3545412579115825,600,4420,cuda,commodity,0.0029270103153941594,0.0,3.8816359801779257,3.0,39,false
V,ok,0,H4,0.003954741064721041,1310,2,0.6235108233441151,0.4131479487724013,0.5495166273043413,0.00003888695444923488,0.05031152609371627,0.46945645575146117,0.28007556772890246,0.9859862988181697,600,1500,cuda,equity,0.003954741064721041,0.4,5.61995082542916,2.5,39,false
VECUSD,ok,0,H4,0.0021659262428302107,1775,9,0.13149480953597564,0.46388494159534804,0.39974311264421153,26.206163408988377,0.014056164395764481,45.90339811467851,0.006288194190611085,0.9175536932619623,600,5271,cuda,crypto,0.0021659262428302107,6.5,8.928571428571065,8.0,39,false
VOWG_p,ok,0,H4,-0.0006472681438034507,313,6,0.0017710552018816567,0.9138516043815681,0.8349613982861677,0.003957097876142119,0.012314129127715796,3.327821447057052,0.16784697402438073,0.6534183995535661,600,2514,cuda,equity,-0.0006472681438034507,0.4,28.750385049799892,2.5,39,false
WHEAT.c,ok,0,H4,-0.0016372763538135965,1207,4,2.868884945380502,0.6794621214959271,0.5280822049233164,0.0535970050531986,15.886383232634216,9.625910162549813,0.019996324568809495,0.6170267510413291,600,2360,cuda,commodity,-0.0016372763538135965,0.0,20.55720854747068,4.0,39,false
WMT,ok,0,H4,0.0025155403101395405,1998,6,0.006274091544814249,0.9193650026954812,0.7695123809547286,0.00005974643457278085,0.000023730396800035722,1.4154111688433129,0.21801744372599827,0.6366154443565242,600,1447,cuda,equity,0.0025155403101395405,0.4,10.342720135395556,2.5,39,false
XAG_AUD,ok,0,H4,0.0013492030983172682,393,2,0.03574306046401198,0.4011995873776629,0.4987447158853981,0.18202432625901893,2.233684347758143,27.034089765701204,0.00576717940794641,0.8133166510418477,600,4127,cuda,commodity,0.0013492030983172682,0.13999999999999999,4.23167295849583,2.0,39,false
XAG_EUR,ok,0,H4,0.0014463601645391519,1895,9,3.018279151478211,0.7419101928399485,0.8885529085951609,1.9719475947710368,0.0001750692892995238,14.816026348923085,0.07610043259596225,0.33220063456203364,600,4119,cuda,commodity,0.0014463601645391519,0.13999999999999999,4.672813213277304,2.0,39,false
XAG_USD,ok,0,H4,0.0020448772673055515,1246,4,0.15841060001508758,0.729416295551614,0.8128427451305551,0.015309222310821616,0.00015539722520497803,2.0107201781156068,0.23182413318328923,0.3260556731528104,600,13925,cuda,commodity,0.0020448772673055515,0.13999999999999999,5.486307648046249,2.0,39,false
XAU_AUD,ok,0,H4,0.001195344904327799,1340,9,0.01966286938644038,0.8916121209760517,0.4542158810848035,0.001042214994302175,0.06509139927660182,1.2893601958514362,0.29921795044210714,0.31273772215128587,600,4121,cuda,commodity,0.001195344904327799,0.13999999999999999,0.9841576516965302,2.0,39,false
XAU_EUR,ok,0,H4,0.0008427347255250974,569,7,2.057509246739763,0.4269202179666561,0.7270537759260062,0.0001355383375520534,0.012822191411032817,1.0826003113718952,0.28107608101890086,0.9442579789758712,600,4173,cuda,commodity,0.0008427347255250974,0.13999999999999999,1.587895697937636,2.0,39,false
XAU_USD,ok,0,H4,0.000919573976569902,951,4,0.21520684912052057,0.6399879278623013,0.36831493106973884,0.00026298461445022997,0.005936470715256265,3.6285646289309117,0.14138526695865047,0.4526033057941216,600,16463,cuda,commodity,0.000919573976569902,0.13999999999999999,0.7993956568826691,2.0,39,false
XCU_USD,ok,0,H4,0.0020488022039975243,647,4,0.4368227318685573,0.40011162544061823,0.3009994512443263,0.021641109679397783,0.18218363137234936,1.015088008500994,0.1861401668325968,0.7102490176589638,600,867,cuda,commodity,0.0020488022039975243,0.13999999999999999,8.212785814280068,2.0,39,false
XLMUSD,ok,0,H4,0.002576898884672325,319,6,0.011466474752911217,0.8978841208655434,0.49411913026422566,0.0018112399830087708,0.0034048390093758436,15.452305250118442,0.07336916425134814,0.7233706057927861,600,7486,cuda,crypto,0.002576898884672325,6.5,3.1710797526554297,8.0,39,false
XMRUSD,ok,0,H4,-0.007888929662831713,123,5,0.38204965894553405,0.912524081583684,0.5922576671639416,24.8297345340344,0.258468803020967,37.024925006896225,0.006615971507219822,0.8819026886413346,600,7651,cuda,crypto,-0.007888929662831713,6.5,94.2870612437328,8.0,39,false
XPD_USD,ok,0,H4,-0.002808352113361864,633,6,1.1624736501740074,0.6554937546990502,0.5233238400583928,0.01482553821148392,22.30721400314977,73.01396017848333,0.14730065322200195,0.7324180525452715,600,8088,cuda,commodity,-0.002808352113361864,0.13999999999999999,47.092917949647514,2.0,39,false
XPT_USD,ok,0,H4,-0.0013887608534089628,375,3,0.06619019629784062,0.5479273958959145,0.7525689703634919,0.036749641454169535,0.0005574391121614628,42.03359676954314,0.02064791471672316,0.6541174687683655,600,8445,cuda,commodity,-0.0013887608534089628,0.13999999999999999,26.640514074096487,2.0,39,false
XRPUSD,ok,0,H4,-0.0019284123700290126,1595,3,0.3639266502711671,0.9369059701687685,0.7544541244005143,0.01465514542749067,0.002005057416556171,108.06539314838737,0.23134148709073882,0.4691759234679783,600,8146,cuda,crypto,-0.0019284123700290126,6.5,40.38446005976903,8.0,39,false
XTZUSD,ok,0,H4,-0.003185822107571754,1268,7,0.03870549401429948,0.8858683955650608,0.8821451106416227,0.02133385901612511,0.75978185107979,24.262666634520667,0.21867535873556831,0.9772912580968183,600,4996,cuda,crypto,-0.003185822107571754,6.5,49.50495049504955,8.0,39,false
ZM,ok,0,H4,0.008685732660386468,588,6,0.0019818925126968323,0.40963090798602153,0.3713037264068016,0.041510775483735954,0.031760900750510766,0.4580006560545537,0.08376380042905969,0.9545778362562023,600,1412,cuda,equity,0.008685732660386468,0.4,16.098738932117595,2.5,39,false
